Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,house_age,total_bathrooms,total_area,quality_score
1290,60,RL,86.0,11065.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8.0,5.0,2006,2006,Gable,CompShg,VinylSd,VinylSd,410.625,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0,1085.0,1085,GasA,Ex,Y,SBrkr,1120.0,850,0,1970.0,0.0,0,2,1,3.0,1,Ex,8,Typ,1.0,BuiltIn,2006.0,Fin,3.0,753.0,TA,TA,Y,177,74,0,0,0,0,0,10,2006,New,Partial,281000.0,0.0,2.5,3055.0,40.0
1291,80,RL,69.0,14112.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5.0,7.0,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,86.0,TA,TA,PConc,TA,TA,Av,GLQ,1014.0,Unf,0,138.0,1152,GasA,TA,Y,SBrkr,1152.0,0,0,1152.0,1.0,0,1,0,3.0,1,TA,6,Typ,1.0,Attchd,1964.0,RFn,2.0,484.0,TA,TA,Y,227,0,0,0,0,0,0,4,2010,WD,Normal,180500.0,46.0,2.0,2304.0,35.0
1292,145,RM,31.5,1680.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5.0,7.0,1972,1972,Gable,CompShg,CemntBd,CmentBd,268.0,TA,TA,CBlock,TA,TA,No,ALQ,231.0,Unf,0,399.0,630,GasA,TA,Y,SBrkr,630.0,672,0,1302.0,0.0,0,2,1,3.0,1,TA,6,Typ,0.0,Detchd,1972.0,Unf,1.0,264.0,TA,TA,Y,185,0,0,0,0,0,0,2,2009,WD,Normal,119500.0,37.0,2.5,1932.0,35.0
1293,70,RM,60.0,6600.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5.0,4.0,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,Stone,TA,TA,No,Unf,0.0,Unf,0,994.0,994,GasA,TA,N,SBrkr,1378.0,994,0,2372.0,0.0,0,2,0,4.0,1,TA,10,Min2,0.0,Attchd,1985.0,RFn,1.0,432.0,TA,TA,Y,0,170,0,0,0,0,0,12,2009,WD,Normal,107500.0,117.0,2.0,3366.0,20.0
1294,60,RL,78.0,10140.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7.0,5.0,1976,1976,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,PConc,Gd,TA,No,GLQ,194.0,Unf,0,638.0,832,GasA,TA,Y,SBrkr,832.0,832,0,1664.0,0.0,0,2,1,4.0,1,TA,8,Typ,1.0,Attchd,1976.0,RFn,2.0,528.0,TA,TA,Y,0,28,0,0,0,0,0,3,2006,WD,Normal,162900.0,30.0,2.5,2496.0,35.0
1295,20,RL,60.0,8172.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.0,7.0,1955,1990,Hip,CompShg,WdShing,Plywood,0.0,TA,TA,CBlock,TA,TA,No,Rec,167.0,Unf,0,697.0,864,GasA,TA,Y,SBrkr,864.0,0,0,864.0,1.0,0,1,0,2.0,1,TA,5,Typ,0.0,Detchd,1957.0,Unf,2.0,572.0,TA,TA,N,0,0,0,0,0,0,0,4,2006,WD,Normal,115000.0,51.0,2.0,1728.0,35.0
1296,20,RL,70.0,8400.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5.0,5.0,1968,1968,Hip,CompShg,HdBoard,HdBoard,168.0,TA,TA,CBlock,TA,TA,Av,BLQ,1016.0,Unf,0,36.0,1052,GasA,Gd,Y,SBrkr,1052.0,0,0,1052.0,1.0,0,1,1,3.0,1,TA,5,Typ,0.0,Attchd,1968.0,RFn,1.0,288.0,TA,TA,Y,356,0,0,0,0,0,0,11,2006,WD,Normal,138500.0,38.0,2.5,2104.0,25.0
1297,20,RL,80.0,8700.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,6.0,1963,1963,Hip,CompShg,MetalSd,MetalSd,148.0,TA,Gd,CBlock,TA,TA,Mn,ALQ,776.0,Unf,0,344.0,1120,GasA,Gd,Y,SBrkr,1128.0,0,0,1128.0,1.0,0,2,0,3.0,1,TA,6,Typ,0.0,Attchd,1963.0,RFn,2.0,525.0,TA,TA,Y,192,20,0,0,0,0,0,12,2008,WD,Normal,155000.0,45.0,3.0,2248.0,30.0
1298,145,RM,35.0,3675.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6.0,5.0,2005,2006,Gable,CompShg,VinylSd,VinylSd,82.0,TA,TA,PConc,Gd,TA,Gd,GLQ,547.0,Unf,0,0.0,547,GasA,Gd,Y,SBrkr,1072.0,0,0,1072.0,1.0,0,2,0,2.0,1,TA,5,Typ,0.0,Basment,2005.0,Fin,2.0,525.0,TA,TA,Y,0,44,0,0,0,0,0,6,2006,New,Partial,140000.0,1.0,3.0,1619.0,30.0
1299,60,RL,107.5,17673.5,Pave,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10.0,5.0,2008,2008,Hip,ClyTile,Stucco,Stucco,410.625,Ex,TA,PConc,Ex,TA,Gd,GLQ,1780.625,Unf,0,466.0,2052,GasA,Ex,Y,SBrkr,2155.125,950,0,2747.625,2.0,0,2,1,3.0,1,Ex,10,Typ,2.5,Attchd,2008.0,Fin,2.0,938.25,TA,TA,Y,214,170,0,0,0,0,0,1,2008,New,Partial,160000.0,0.0,4.5,4799.625,50.0
1300,20,RL,75.0,7500.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,7.0,1959,1994,Hip,CompShg,BrkFace,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,LwQ,340.0,Rec,0,0.0,1246,GasA,Ex,Y,SBrkr,1246.0,0,0,1246.0,1.0,0,1,1,3.0,1,Gd,6,Typ,0.0,Attchd,1959.0,RFn,1.0,305.0,TA,TA,Y,218,0,0,0,0,0,0,5,2010,WD,Normal,154000.0,51.0,2.5,2492.0,35.0
1301,60,RL,69.0,10762.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,5.0,1999,1999,Gable,CompShg,VinylSd,VinylSd,344.0,Gd,TA,PConc,Gd,TA,No,GLQ,694.0,Unf,0,284.0,978,GasA,Ex,Y,SBrkr,1005.0,978,0,1983.0,0.0,0,2,1,3.0,1,Gd,9,Typ,1.0,Attchd,1999.0,Fin,2.0,490.0,TA,TA,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,225000.0,10.0,2.5,2961.0,35.0
1302,70,RL,69.0,7500.0,Pave,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6.0,7.0,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,BLQ,547.0,Unf,0,224.0,771,GasA,Fa,Y,SBrkr,753.0,741,0,1494.0,0.0,0,1,0,3.0,1,Gd,7,Typ,2.0,Attchd,1942.0,Unf,1.0,213.0,TA,TA,P,0,0,0,0,0,0,0,11,2009,WD,Normal,177500.0,67.0,1.0,2265.0,42.0
1303,60,RL,92.0,10120.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,5.0,1994,1994,Hip,CompShg,VinylSd,VinylSd,391.0,Gd,TA,PConc,Gd,TA,No,GLQ,740.0,Unf,0,425.0,1165,GasA,Ex,Y,SBrkr,1203.0,1323,0,2526.0,1.0,0,2,1,4.0,1,Gd,8,Typ,1.0,Attchd,1994.0,RFn,3.0,844.0,TA,TA,Y,309,78,0,0,0,0,0,12,2006,WD,Normal,290000.0,12.0,3.5,3691.0,40.0
1304,20,RL,73.0,8688.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7.0,5.0,2005,2005,Gable,CompShg,VinylSd,VinylSd,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0,1616.0,1616,GasA,Ex,Y,SBrkr,1616.0,0,0,1616.0,0.0,0,2,0,3.0,1,Gd,7,Typ,0.0,Attchd,2005.0,RFn,3.0,834.0,TA,TA,Y,208,59,0,0,0,0,0,4,2006,WD,Normal,232000.0,1.0,2.0,3232.0,35.0
1305,145,RM,32.0,3363.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7.0,5.0,2004,2004,Gable,CompShg,VinylSd,VinylSd,117.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,976.0,976,GasA,Ex,Y,SBrkr,976.0,732,0,1708.0,0.0,0,2,0,3.0,1,Gd,7,Maj1,0.0,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,0,4,2006,WD,Normal,130000.0,2.0,2.0,2684.0,35.0
1306,20,RL,107.5,13173.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9.0,5.0,2006,2007,Hip,CompShg,VinylSd,VinylSd,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,1572.0,Unf,0,80.0,1652,GasA,Ex,Y,SBrkr,1652.0,0,0,1652.0,1.0,0,2,0,2.0,1,Ex,6,Typ,2.0,Attchd,2006.0,Fin,2.0,840.0,TA,TA,Y,404,102,0,0,0,0,0,11,2009,WD,Normal,325000.0,3.0,3.0,3304.0,45.0
1307,120,RL,48.0,6955.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7.0,5.0,2005,2006,Gable,CompShg,VinylSd,VinylSd,94.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,1368.0,1368,GasA,Ex,Y,SBrkr,1368.0,0,0,1368.0,0.0,0,2,0,2.0,1,Gd,6,Typ,1.0,Attchd,2005.0,RFn,2.0,474.0,TA,TA,Y,132,35,0,0,0,0,0,9,2006,New,Partial,202500.0,1.0,2.0,2736.0,35.0
1308,20,RL,60.0,8072.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,5.0,1994,1995,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,PConc,Gd,Gd,No,ALQ,746.0,Unf,0,244.0,990,GasA,Ex,Y,SBrkr,990.0,0,0,990.0,1.0,0,1,0,3.0,1,TA,5,Typ,0.0,Detchd,2000.0,Unf,2.0,480.0,TA,TA,Y,0,64,0,0,0,0,0,5,2009,WD,Normal,138000.0,15.0,2.0,1980.0,25.0
1309,20,RM,100.0,12000.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5.0,7.0,1948,2005,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,GLQ,144.0,ALQ,0,172.0,924,GasA,Ex,Y,SBrkr,1122.0,0,0,1122.0,1.0,0,1,0,2.0,1,Gd,6,Typ,0.0,Attchd,1948.0,Unf,2.0,528.0,TA,TA,Y,0,36,0,0,0,0,0,5,2008,WD,Normal,147000.0,60.0,2.0,2046.0,35.0
1310,20,RL,69.0,7153.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6.0,5.0,1991,1991,Gable,CompShg,HdBoard,HdBoard,88.0,TA,TA,CBlock,Gd,TA,No,GLQ,1200.0,Unf,0,78.0,1278,GasA,Gd,Y,SBrkr,1294.0,0,0,1294.0,1.0,0,2,0,3.0,1,Gd,6,Typ,0.0,Attchd,1991.0,RFn,2.0,496.0,TA,TA,Y,112,51,0,0,0,0,0,6,2008,WD,Normal,179200.0,17.0,3.0,2572.0,30.0
1311,20,RL,100.0,17500.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7.0,7.5,1959,2002,Gable,CompShg,BrkFace,HdBoard,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,1406.0,Unf,0,496.0,1902,GasA,TA,Y,SBrkr,1902.0,0,0,1902.0,1.0,0,2,0,3.0,1,Ex,7,Typ,2.0,Attchd,1959.0,Fin,2.0,567.0,TA,TA,Y,0,170,0,0,0,0,0,5,2010,WD,Normal,335000.0,51.0,3.0,3804.0,52.5
1312,20,RL,68.0,8814.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,2005,2007,Gable,CompShg,VinylSd,VinylSd,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,925.0,Unf,0,349.0,1274,GasA,Ex,Y,SBrkr,1274.0,0,0,1274.0,1.0,0,2,0,3.0,1,Gd,6,Typ,0.0,Attchd,2005.0,RFn,2.0,508.0,TA,TA,Y,264,98,0,0,0,0,0,1,2007,New,Partial,203000.0,2.0,3.0,2548.0,35.0
1313,60,RL,69.0,9572.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,5.0,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,336.0,Gd,TA,PConc,Ex,TA,No,GLQ,482.0,Unf,0,971.0,1453,GasA,Ex,Y,SBrkr,1453.0,1357,0,2747.625,0.0,0,2,1,4.0,1,Gd,9,Typ,1.0,Attchd,1990.0,RFn,2.0,750.0,Gd,Gd,Y,420,0,0,0,0,0,0,6,2007,WD,Normal,302000.0,17.0,2.5,4200.625,40.0
1314,60,RL,107.5,14774.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9.0,5.0,1999,1999,Gable,CompShg,VinylSd,VinylSd,165.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,1393.0,1393,GasA,Ex,Y,SBrkr,1422.0,1177,0,2599.0,0.0,0,2,1,4.0,1,Gd,10,Typ,1.0,BuiltIn,1999.0,Fin,3.0,779.0,TA,TA,Y,420,30,0,0,0,0,0,5,2010,WD,Normal,333168.0,11.0,2.5,3992.0,45.0
1315,20,RL,60.0,8190.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4.0,6.0,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Rec,732.0,Unf,0,216.0,948,GasA,Ex,Y,SBrkr,948.0,0,0,948.0,1.0,0,1,0,3.0,1,TA,5,Typ,1.0,Detchd,1956.0,Unf,1.0,280.0,TA,TA,Y,0,36,0,0,0,0,0,10,2007,WD,Normal,119000.0,53.0,2.0,1896.0,24.0
1316,60,RL,85.0,11075.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6.0,5.0,1969,1969,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,500.0,LwQ,0,176.0,952,GasA,TA,Y,SBrkr,1092.0,1020,0,2112.0,0.0,0,2,1,4.0,1,TA,9,Typ,2.0,Attchd,1969.0,Unf,2.0,576.0,TA,TA,Y,280,0,0,0,0,0,0,6,2008,WD,Normal,206900.0,39.0,2.5,3064.0,30.0
1317,20,RL,61.0,10226.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8.0,5.0,2008,2008,Gable,CompShg,VinylSd,VinylSd,270.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0,1622.0,1622,GasA,Ex,Y,SBrkr,1630.0,0,0,1630.0,1.0,0,2,0,3.0,1,Ex,8,Typ,1.0,Attchd,2008.0,RFn,3.0,860.0,TA,TA,Y,172,42,0,0,0,0,0,1,2009,WD,Normal,295493.0,1.0,3.0,3252.0,40.0
1318,120,FV,47.0,4230.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7.0,5.0,2006,2007,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0,1352.0,1352,GasA,Ex,Y,SBrkr,1352.0,0,0,1352.0,0.0,0,2,0,2.0,1,Gd,5,Typ,1.0,Attchd,2006.0,RFn,2.0,466.0,TA,TA,Y,0,170,0,0,0,0,0,4,2007,New,Partial,208900.0,1.0,2.0,2704.0,35.0
1319,20,RL,69.0,14781.0,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8.0,5.0,2001,2002,Hip,CompShg,VinylSd,VinylSd,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0,1685.5,1753,GasA,Ex,Y,SBrkr,1787.0,0,0,1787.0,0.0,0,2,0,3.0,1,Gd,7,Typ,1.0,Attchd,2001.0,RFn,3.0,748.0,TA,TA,Y,198,150,0,0,0,0,0,8,2006,WD,Normal,275000.0,5.0,2.0,3540.0,40.0
1320,20,RL,75.0,10215.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4.0,5.0,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,132.0,TA,TA,PConc,TA,TA,No,ALQ,492.0,Unf,0,372.0,864,GasA,Ex,Y,SBrkr,948.0,0,0,948.0,0.0,0,1,0,3.0,1,TA,5,Typ,0.0,Attchd,1954.0,Unf,1.0,248.0,TA,TA,Y,0,0,0,0,0,0,0,2,2007,WD,Normal,111000.0,53.0,1.0,1812.0,20.0
1321,20,RL,70.0,8400.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,3.5,1957,1957,Hip,CompShg,BrkFace,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,189.0,Rec,0,628.0,1478,GasA,Gd,Y,SBrkr,1478.0,0,0,1478.0,1.0,0,1,1,3.0,1,TA,6,Typ,2.0,Attchd,1957.0,RFn,2.0,442.0,TA,TA,Y,114,0,0,0,0,0,0,6,2009,WD,Normal,156500.0,52.0,2.5,2956.0,21.0
1322,20,RL,69.0,6627.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3.0,6.0,1949,1950,Hip,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0,0.0,42,Floor,TA,N,SBrkr,720.0,0,0,720.0,0.0,0,1,0,2.0,1,TA,4,Typ,0.0,Detchd,1955.0,Unf,1.0,287.0,TA,Fa,Y,0,0,0,0,0,0,0,7,2008,WD,Normal,72500.0,59.0,1.0,762.0,18.0
1323,60,RL,107.0,10186.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7.0,5.0,1992,1992,Gable,CompShg,HdBoard,HdBoard,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,674.0,Unf,0,76.0,750,GasA,Ex,Y,SBrkr,1061.0,862,0,1923.0,1.0,0,2,1,3.0,1,Gd,8,Typ,1.0,Attchd,1992.0,RFn,2.0,564.0,TA,TA,Y,240,39,0,0,0,0,0,6,2010,WD,Normal,190000.0,18.0,3.5,2673.0,35.0
1324,30,RL,50.0,5330.0,Pave,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4.0,7.0,1940,1950,Hip,CompShg,VinylSd,VinylSd,0.0,Fa,TA,CBlock,TA,TA,No,LwQ,280.0,Unf,0,140.0,420,GasA,Gd,Y,SBrkr,708.0,0,0,708.0,0.0,0,1,0,2.0,1,Fa,5,Typ,0.0,Attchd,1980.0,Unf,0.0,0.0,TA,TA,Y,164,0,0,0,0,0,0,12,2009,WD,Normal,82500.0,69.0,1.0,1128.0,28.0
1325,20,RL,75.0,9986.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8.0,5.0,2006,2007,Gable,CompShg,VinylSd,VinylSd,410.625,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0,1685.5,1795,GasA,Ex,Y,SBrkr,1795.0,0,0,1795.0,0.0,0,2,0,2.0,1,Gd,7,Typ,1.0,Attchd,2007.0,RFn,3.0,895.0,TA,TA,Y,0,49,0,0,0,0,0,2,2007,New,Partial,147000.0,1.0,2.0,3590.0,40.0
1326,30,RM,40.0,3636.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4.0,4.0,1922,1950,Gable,CompShg,AsbShng,AsbShng,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0,796.0,796,GasA,Fa,N,SBrkr,796.0,0,0,796.0,0.0,0,1,0,2.0,1,TA,5,Typ,0.0,Attchd,1980.0,Unf,0.0,0.0,TA,TA,N,0,0,0,0,0,0,0,1,2008,WD,Normal,55000.0,86.0,1.0,1592.0,16.0
1327,30,RH,70.0,4270.0,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3.0,6.0,1931,2006,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,Rec,544.0,Unf,0,0.0,544,GasA,Ex,Y,SBrkr,774.0,0,0,774.0,0.0,0,1,0,3.0,1,Gd,6,Typ,0.0,Attchd,1980.0,Unf,0.0,0.0,TA,TA,Y,0,0,0,0,0,0,0,5,2007,WD,Normal,79000.0,76.0,1.0,1318.0,18.0
1328,20,RL,60.0,6600.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.0,7.5,1982,2008,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,641.0,Unf,0,175.0,816,GasA,Ex,Y,SBrkr,816.0,0,0,816.0,0.0,0,1,0,3.0,1,Gd,5,Typ,1.0,Attchd,1982.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,0,10,2008,WD,Normal,130500.0,26.0,1.0,1632.0,37.5
1329,50,RM,60.0,10440.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6.0,7.0,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,0.0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,493.0,Unf,0,1017.0,1510,GasW,Ex,Y,SBrkr,1584.0,1208,0,2747.625,0.0,0,2,0,4.5,1,TA,8,Mod,2.0,Detchd,1920.0,Unf,2.0,520.0,Fa,TA,Y,0,170,0,0,0,0,0,6,2008,WD,Normal,256000.0,88.0,2.0,4257.625,42.0
1330,60,RL,63.0,9084.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,5.0,1998,1998,Hip,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,935.0,935,GasA,Gd,Y,SBrkr,955.0,677,0,1632.0,0.0,0,2,1,3.0,1,TA,8,Typ,1.0,Attchd,1998.0,Fin,2.0,462.0,TA,TA,Y,0,28,0,0,0,0,0,6,2006,WD,Normal,176500.0,8.0,2.5,2567.0,35.0
1331,20,RL,85.0,10000.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8.0,5.0,2006,2006,Hip,CompShg,VinylSd,VinylSd,410.0,Gd,TA,PConc,Gd,Gd,Av,Unf,0.0,Unf,0,1588.0,1588,GasA,Ex,Y,SBrkr,1588.0,0,0,1588.0,0.0,0,2,0,3.0,1,Gd,7,Typ,1.0,Attchd,2006.0,RFn,3.0,825.0,TA,TA,Y,144,45,0,0,0,0,0,12,2007,WD,Normal,227000.0,1.0,2.0,3176.0,40.0
1332,80,RL,55.0,10780.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5.0,5.0,1976,1976,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,483.0,Unf,0,428.0,911,GasA,Gd,Y,SBrkr,954.0,0,0,954.0,0.0,0,1,0,3.0,1,TA,6,Typ,0.0,Detchd,1976.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,0,7,2006,WD,Normal,132500.0,30.0,1.0,1865.0,25.0
1333,20,RL,67.0,8877.0,Pave,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4.0,6.0,1938,1958,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,690.0,Unf,0,126.0,816,GasA,Ex,Y,SBrkr,816.0,0,0,816.0,1.0,0,1,0,2.0,1,TA,3,Typ,1.0,Detchd,1958.0,Unf,1.0,288.0,Fa,Fa,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,100000.0,71.0,2.0,1632.0,24.0
1334,50,RM,60.0,7200.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5.0,6.0,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0,803.0,803,GasA,Ex,Y,SBrkr,803.0,557,0,1360.0,0.0,0,1,1,2.0,1,Gd,6,Typ,0.0,Detchd,1951.0,Unf,1.0,297.0,TA,TA,Y,0,65,0,0,0,0,0,7,2006,WD,Normal,125500.0,68.0,1.5,2163.0,30.0
1335,145,RM,31.5,2368.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5.0,6.0,1970,1970,Gable,CompShg,HdBoard,HdBoard,312.0,TA,TA,CBlock,TA,TA,No,LwQ,765.0,Unf,0,0.0,765,GasA,TA,Y,SBrkr,765.0,600,0,1365.0,0.0,0,1,1,3.0,1,TA,7,Min1,0.0,Attchd,1970.0,Unf,2.0,440.0,TA,TA,Y,0,36,0,0,0,0,0,5,2009,WD,Normal,125000.0,39.0,1.5,2130.0,30.0
